date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_biometric,month,year
12/27/25,Maharashtra,Nagpur,441113,1,0,0,0,12,2025
12/27/25,Maharashtra,Nagpur,441210,1,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,440010,1,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,440013,2,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,440022,1,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,441002,2,0,1,1,12,2025
12/29/25,Maharashtra,Nagpur,441105,1,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,441107,7,0,1,1,12,2025
12/29/25,Maharashtra,Nagpur,441113,1,0,0,0,12,2025
12/29/25,Maharashtra,Nagpur,441301,1,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,440008,2,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,440012,1,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,440035,7,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,440037,0,2,0,2,12,2025
12/28/25,Maharashtra,Nagpur,441001,1,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441105,9,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441111,2,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441202,3,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441203,18,1,0,1,12,2025
12/28/25,Maharashtra,Nagpur,441210,2,0,0,0,12,2025
12/28/25,Maharashtra,Nagpur,441404,4,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,440024,9,1,0,1,12,2025
12/31/25,Maharashtra,Nagpur,440035,7,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,440036,2,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,441101,1,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,441102,1,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,441104,1,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,441108,10,2,0,2,12,2025
12/31/25,Maharashtra,Nagpur,441302,1,0,0,0,12,2025
12/31/25,Maharashtra,Nagpur,441305,2,0,0,0,12,2025
1/2/26,Maharashtra,Nagpur,440003,1,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,440010,1,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,440021,1,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,440036,2,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,441107,6,0,0,0,1,2026
1/2/26,Maharashtra,Nagpur,441108,7,1,0,1,1,2026
1/2/26,Maharashtra,Nagpur,441302,2,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,440001,4,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,440013,8,1,0,1,1,2026
1/1/26,Maharashtra,Nagpur,440023,12,1,0,1,1,2026
1/1/26,Maharashtra,Nagpur,440026,13,5,0,5,1,2026
1/1/26,Maharashtra,Nagpur,440027,6,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,440034,34,3,0,3,1,2026
1/1/26,Maharashtra,Nagpur,441108,19,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,441122,6,1,0,1,1,2026
1/1/26,Maharashtra,Nagpur,441404,2,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,441501,12,0,0,0,1,2026
1/1/26,Maharashtra,Nagpur,441502,1,0,0,0,1,2026
1/3/26,Maharashtra,Nagpur,440034,0,1,0,1,1,2026
1/3/26,Maharashtra,Nagpur,441122,0,1,0,1,1,2026
6/9/25,Maharashtra,Nagpur,440001,1,2,0,2,6,2025
6/9/25,Maharashtra,Nagpur,440002,9,4,0,4,6,2025
6/9/25,Maharashtra,Nagpur,440009,4,1,0,1,6,2025
6/9/25,Maharashtra,Nagpur,440016,1,1,0,1,6,2025
6/9/25,Maharashtra,Nagpur,440017,7,4,1,5,6,2025
6/9/25,Maharashtra,Nagpur,440030,1,1,0,1,6,2025
6/9/25,Maharashtra,Nagpur,440033,1,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,440035,17,1,0,1,6,2025
6/9/25,Maharashtra,Nagpur,440036,0,1,0,1,6,2025
6/9/25,Maharashtra,Nagpur,441306,2,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,441401,2,1,0,1,6,2025
6/9/25,Maharashtra,Nagpur,441501,4,0,0,0,6,2025
6/9/25,Maharashtra,Nagpur,441502,4,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,440001,2,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,440003,1,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,440004,1,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,440012,1,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,441002,2,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,441104,6,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,441109,1,0,0,0,6,2025
6/10/25,Maharashtra,Nagpur,441302,0,2,0,2,6,2025
6/10/25,Maharashtra,Nagpur,441404,1,0,0,0,6,2025
6/11/25,Maharashtra,Nagpur,440024,6,1,1,2,6,2025
6/11/25,Maharashtra,Nagpur,440034,4,3,0,3,6,2025
6/11/25,Maharashtra,Nagpur,440037,1,0,0,0,6,2025
6/11/25,Maharashtra,Nagpur,441001,1,0,1,1,6,2025
6/11/25,Maharashtra,Nagpur,441101,3,0,0,0,6,2025
6/11/25,Maharashtra,Nagpur,441210,4,0,0,0,6,2025
6/11/25,Maharashtra,Nagpur,441301,4,0,0,0,6,2025
6/13/25,Maharashtra,Nagpur,440001,0,2,0,2,6,2025
6/13/25,Maharashtra,Nagpur,440010,2,1,0,1,6,2025
6/13/25,Maharashtra,Nagpur,440014,1,0,0,0,6,2025
6/13/25,Maharashtra,Nagpur,440026,11,5,0,5,6,2025
6/13/25,Maharashtra,Nagpur,440030,1,0,0,0,6,2025
6/13/25,Maharashtra,Nagpur,440033,1,0,1,1,6,2025
6/13/25,Maharashtra,Nagpur,441108,4,1,0,1,6,2025
6/13/25,Maharashtra,Nagpur,441306,2,0,0,0,6,2025
6/13/25,Maharashtra,Nagpur,441501,4,0,0,0,6,2025
6/12/25,Maharashtra,Nagpur,440002,7,1,0,1,6,2025
6/12/25,Maharashtra,Nagpur,440006,0,1,0,1,6,2025
6/12/25,Maharashtra,Nagpur,440010,2,0,0,0,6,2025
6/12/25,Maharashtra,Nagpur,440014,1,2,0,2,6,2025
6/12/25,Maharashtra,Nagpur,440018,1,2,1,3,6,2025
6/12/25,Maharashtra,Nagpur,440035,5,2,0,2,6,2025
6/12/25,Maharashtra,Nagpur,441112,1,1,0,1,6,2025
6/12/25,Maharashtra,Nagpur,441122,2,0,0,0,6,2025
6/12/25,Maharashtra,Nagpur,441202,2,0,0,0,6,2025
6/14/25,Maharashtra,Nagpur,440008,4,2,0,2,6,2025
6/14/25,Maharashtra,Nagpur,440024,3,1,0,1,6,2025
6/14/25,Maharashtra,Nagpur,440026,7,5,1,6,6,2025
6/14/25,Maharashtra,Nagpur,440032,1,2,0,2,6,2025
6/14/25,Maharashtra,Nagpur,441203,3,1,0,1,6,2025
6/14/25,Maharashtra,Nagpur,441204,1,0,0,0,6,2025
6/14/25,Maharashtra,Nagpur,441210,1,0,0,0,6,2025
6/14/25,Maharashtra,Nagpur,441401,3,1,0,1,6,2025
6/14/25,Maharashtra,Nagpur,441501,2,0,0,0,6,2025
6/15/25,Maharashtra,Nagpur,440007,0,1,0,1,6,2025
6/15/25,Maharashtra,Nagpur,440034,1,5,0,5,6,2025
6/15/25,Maharashtra,Nagpur,440036,0,1,0,1,6,2025
6/15/25,Maharashtra,Nagpur,441111,12,0,0,0,6,2025
6/16/25,Maharashtra,Nagpur,440007,1,0,0,0,6,2025
6/16/25,Maharashtra,Nagpur,440008,7,1,1,2,6,2025
6/16/25,Maharashtra,Nagpur,440017,9,3,0,3,6,2025
6/16/25,Maharashtra,Nagpur,440022,1,1,0,1,6,2025
6/16/25,Maharashtra,Nagpur,440026,7,6,0,6,6,2025
6/16/25,Maharashtra,Nagpur,441113,3,0,0,0,6,2025
6/16/25,Maharashtra,Nagpur,441122,3,0,0,0,6,2025
6/16/25,Maharashtra,Nagpur,441214,2,0,0,0,6,2025
6/16/25,Maharashtra,Nagpur,441304,1,1,1,2,6,2025
6/16/25,Maharashtra,Nagpur,441401,1,1,2,3,6,2025
6/17/25,Maharashtra,Nagpur,440004,1,2,0,2,6,2025
6/17/25,Maharashtra,Nagpur,440006,1,0,0,0,6,2025
6/17/25,Maharashtra,Nagpur,440009,8,3,0,3,6,2025
6/17/25,Maharashtra,Nagpur,440021,1,0,0,0,6,2025
6/17/25,Maharashtra,Nagpur,440033,0,1,0,1,6,2025
6/17/25,Maharashtra,Nagpur,440034,6,2,0,2,6,2025
6/17/25,Maharashtra,Nagpur,440035,9,4,0,4,6,2025
6/17/25,Maharashtra,Nagpur,441106,8,1,0,1,6,2025
6/17/25,Maharashtra,Nagpur,441301,3,0,0,0,6,2025
6/17/25,Maharashtra,Nagpur,441302,3,0,0,0,6,2025
6/17/25,Maharashtra,Nagpur,441401,5,1,0,1,6,2025
6/17/25,Maharashtra,Nagpur,441502,2,0,0,0,6,2025
6/18/25,Maharashtra,Nagpur,440001,2,0,0,0,6,2025
6/18/25,Maharashtra,Nagpur,440007,1,0,0,0,6,2025
6/18/25,Maharashtra,Nagpur,440027,4,3,0,3,6,2025
6/18/25,Maharashtra,Nagpur,441104,2,0,0,0,6,2025
6/18/25,Maharashtra,Nagpur,441305,1,0,0,0,6,2025
6/19/25,Maharashtra,Nagpur,440007,1,0,0,0,6,2025
6/19/25,Maharashtra,Nagpur,440010,3,2,0,2,6,2025
6/19/25,Maharashtra,Nagpur,440017,11,1,1,2,6,2025
6/19/25,Maharashtra,Nagpur,440019,1,0,0,0,6,2025
6/19/25,Maharashtra,Nagpur,440022,3,1,0,1,6,2025
6/19/25,Maharashtra,Nagpur,440029,1,0,0,0,6,2025
6/19/25,Maharashtra,Nagpur,440034,10,2,0,2,6,2025
6/19/25,Maharashtra,Nagpur,440036,2,1,0,1,6,2025
6/19/25,Maharashtra,Nagpur,441101,5,3,0,3,6,2025
6/19/25,Maharashtra,Nagpur,441103,16,0,0,0,6,2025
6/19/25,Maharashtra,Nagpur,441113,2,0,0,0,6,2025
6/19/25,Maharashtra,Nagpur,441303,1,0,0,0,6,2025
7/1/25,Maharashtra,Nagpur,440013,248,69,10,79,7,2025
9/1/25,Maharashtra,Nagpur,440008,1,2,0,2,9,2025
9/1/25,Maharashtra,Nagpur,440010,2,0,0,0,9,2025
9/1/25,Maharashtra,Nagpur,440013,4,1,0,1,9,2025
9/1/25,Maharashtra,Nagpur,441106,1,0,0,0,9,2025
9/1/25,Maharashtra,Nagpur,441204,2,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,440001,2,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,440013,3,1,0,1,9,2025
9/3/25,Maharashtra,Nagpur,441001,2,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441102,2,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441103,1,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441109,2,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441113,2,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441122,2,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441201,1,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441302,6,0,0,0,9,2025
9/3/25,Maharashtra,Nagpur,441305,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,440004,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,440006,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,440027,2,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441001,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441110,3,1,0,1,9,2025
9/2/25,Maharashtra,Nagpur,441111,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441201,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441210,2,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441301,1,0,0,0,9,2025
9/2/25,Maharashtra,Nagpur,441501,3,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,440002,0,1,0,1,9,2025
9/7/25,Maharashtra,Nagpur,440008,1,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,440015,1,1,0,1,9,2025
9/7/25,Maharashtra,Nagpur,440017,2,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,441106,1,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,441107,1,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,441111,2,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,441122,1,0,0,0,9,2025
9/7/25,Maharashtra,Nagpur,441501,1,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,440013,2,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,440016,0,1,0,1,9,2025
9/6/25,Maharashtra,Nagpur,440023,2,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,440025,1,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,440032,1,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,441002,6,0,0,0,9,2025
9/6/25,Maharashtra,Nagpur,441107,0,1,0,1,9,2025
9/6/25,Maharashtra,Nagpur,441203,1,0,0,0,9,2025
9/5/25,Maharashtra,Nagpur,440010,1,0,1,1,9,2025
9/5/25,Maharashtra,Nagpur,440013,1,0,0,0,9,2025
9/5/25,Maharashtra,Nagpur,440014,2,0,0,0,9,2025
9/5/25,Maharashtra,Nagpur,441001,1,0,0,0,9,2025
9/5/25,Maharashtra,Nagpur,441401,1,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,440001,0,1,0,1,9,2025
9/4/25,Maharashtra,Nagpur,440008,6,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,440022,2,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441002,12,1,0,1,9,2025
9/4/25,Maharashtra,Nagpur,441106,8,1,0,1,9,2025
9/4/25,Maharashtra,Nagpur,441107,2,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441401,9,0,0,0,9,2025
9/4/25,Maharashtra,Nagpur,441502,1,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,440002,0,2,1,3,9,2025
9/9/25,Maharashtra,Nagpur,440018,3,1,0,1,9,2025
9/9/25,Maharashtra,Nagpur,440023,2,3,0,3,9,2025
9/9/25,Maharashtra,Nagpur,440036,1,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,441002,9,2,0,2,9,2025
9/9/25,Maharashtra,Nagpur,441103,1,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,441104,3,0,0,0,9,2025
9/9/25,Maharashtra,Nagpur,441301,1,1,0,1,9,2025
9/9/25,Maharashtra,Nagpur,441502,1,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,440010,1,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,440014,2,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,440017,5,1,1,2,9,2025
9/8/25,Maharashtra,Nagpur,440018,1,1,0,1,9,2025
9/8/25,Maharashtra,Nagpur,440026,5,3,0,3,9,2025
9/8/25,Maharashtra,Nagpur,440027,2,1,0,1,9,2025
9/8/25,Maharashtra,Nagpur,440037,1,2,0,2,9,2025
9/8/25,Maharashtra,Nagpur,441110,3,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441122,1,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441202,8,0,0,0,9,2025
9/8/25,Maharashtra,Nagpur,441302,5,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,440004,0,1,0,1,9,2025
9/10/25,Maharashtra,Nagpur,440009,6,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,440012,1,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,440014,3,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,440015,2,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,440030,2,2,0,2,9,2025
9/10/25,Maharashtra,Nagpur,440035,10,2,0,2,9,2025
9/10/25,Maharashtra,Nagpur,441002,9,2,0,2,9,2025
9/10/25,Maharashtra,Nagpur,441106,11,1,0,1,9,2025
9/10/25,Maharashtra,Nagpur,441113,1,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,441201,2,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,441203,6,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,441401,3,0,0,0,9,2025
9/10/25,Maharashtra,Nagpur,441501,5,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,440006,1,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,440030,0,1,0,1,9,2025
9/12/25,Maharashtra,Nagpur,440034,10,1,0,1,9,2025
9/12/25,Maharashtra,Nagpur,441101,1,1,0,1,9,2025
9/12/25,Maharashtra,Nagpur,441108,5,2,0,2,9,2025
9/12/25,Maharashtra,Nagpur,441113,1,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,441201,4,0,0,0,9,2025
9/12/25,Maharashtra,Nagpur,441502,1,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,440026,4,2,1,3,9,2025
9/11/25,Maharashtra,Nagpur,441001,1,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441002,4,1,0,1,9,2025
9/11/25,Maharashtra,Nagpur,441106,6,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441111,5,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441112,1,1,0,1,9,2025
9/11/25,Maharashtra,Nagpur,441210,4,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441303,1,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441305,3,0,0,0,9,2025
9/11/25,Maharashtra,Nagpur,441401,2,1,0,1,9,2025
9/11/25,Maharashtra,Nagpur,441502,2,0,0,0,9,2025
9/14/25,Maharashtra,Nagpur,440009,2,0,1,1,9,2025
9/14/25,Maharashtra,Nagpur,440024,1,1,0,1,9,2025
9/14/25,Maharashtra,Nagpur,440034,3,1,0,1,9,2025
9/14/25,Maharashtra,Nagpur,440035,1,0,0,0,9,2025
9/14/25,Maharashtra,Nagpur,441401,1,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,440008,4,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,440012,0,1,0,1,9,2025
9/13/25,Maharashtra,Nagpur,440014,6,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,440018,4,1,1,2,9,2025
9/13/25,Maharashtra,Nagpur,440030,1,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,441102,1,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,441103,2,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,441109,1,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,441202,1,0,0,0,9,2025
9/13/25,Maharashtra,Nagpur,441203,1,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,440013,2,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,440025,0,1,0,1,9,2025
9/15/25,Maharashtra,Nagpur,440033,2,0,0,0,9,2025
9/15/25,Maharashtra,Nagpur,441102,1,1,0,1,9,2025
9/16/25,Maharashtra,Nagpur,440014,3,1,1,2,9,2025
9/16/25,Maharashtra,Nagpur,440023,8,1,0,1,9,2025
9/16/25,Maharashtra,Nagpur,441001,2,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,441002,3,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,441103,4,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,441105,1,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,441201,1,1,0,1,9,2025
9/16/25,Maharashtra,Nagpur,441404,2,0,0,0,9,2025
9/16/25,Maharashtra,Nagpur,441501,3,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,440008,8,2,1,3,9,2025
9/17/25,Maharashtra,Nagpur,440018,4,1,0,1,9,2025
9/17/25,Maharashtra,Nagpur,440024,2,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,440034,14,1,0,1,9,2025
9/17/25,Maharashtra,Nagpur,440036,1,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,441103,2,2,0,2,9,2025
9/17/25,Maharashtra,Nagpur,441112,2,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,441301,1,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,441304,1,0,0,0,9,2025
9/17/25,Maharashtra,Nagpur,441306,1,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,440015,1,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,440017,4,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,440021,1,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,440027,2,2,0,2,9,2025
9/20/25,Maharashtra,Nagpur,440032,1,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,440036,1,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,441103,1,0,0,0,9,2025
9/20/25,Maharashtra,Nagpur,441201,1,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,440002,6,1,0,1,9,2025
9/18/25,Maharashtra,Nagpur,440003,1,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,440005,1,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,440008,8,2,1,3,9,2025
9/18/25,Maharashtra,Nagpur,440018,4,2,0,2,9,2025
9/18/25,Maharashtra,Nagpur,441002,2,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,441106,6,1,0,1,9,2025
9/18/25,Maharashtra,Nagpur,441108,3,1,0,1,9,2025
9/18/25,Maharashtra,Nagpur,441111,2,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,441203,2,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,441302,1,0,0,0,9,2025
9/18/25,Maharashtra,Nagpur,441501,4,2,0,2,9,2025
9/19/25,Maharashtra,Nagpur,440002,5,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,440022,3,2,0,2,9,2025
9/19/25,Maharashtra,Nagpur,440024,7,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,440025,1,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,440026,6,2,0,2,9,2025
9/19/25,Maharashtra,Nagpur,440030,2,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,440033,1,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,440035,9,1,0,1,9,2025
9/19/25,Maharashtra,Nagpur,441002,2,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,441104,1,1,0,1,9,2025
9/19/25,Maharashtra,Nagpur,441107,4,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,441111,1,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,441201,1,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,441204,2,0,0,0,9,2025
9/19/25,Maharashtra,Nagpur,441401,0,1,0,1,9,2025
9/23/25,Maharashtra,Nagpur,440002,3,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,440010,1,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,440013,4,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,440014,2,1,0,1,9,2025
9/23/25,Maharashtra,Nagpur,440027,1,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,440033,2,1,0,1,9,2025
9/23/25,Maharashtra,Nagpur,441001,4,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,441102,2,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,441103,1,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,441105,8,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,441106,1,0,0,0,9,2025
9/23/25,Maharashtra,Nagpur,441303,2,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440001,1,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440013,2,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440018,2,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440032,1,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,440034,0,1,0,1,9,2025
9/22/25,Maharashtra,Nagpur,440036,1,1,0,1,9,2025
9/22/25,Maharashtra,Nagpur,441110,3,1,0,1,9,2025
9/22/25,Maharashtra,Nagpur,441203,3,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,441210,3,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,441214,2,0,0,0,9,2025
9/22/25,Maharashtra,Nagpur,441401,3,0,0,0,9,2025
9/21/25,Maharashtra,Nagpur,440001,1,0,0,0,9,2025
9/21/25,Maharashtra,Nagpur,440003,1,0,0,0,9,2025
9/21/25,Maharashtra,Nagpur,440010,1,0,0,0,9,2025
9/21/25,Maharashtra,Nagpur,440018,1,0,0,0,9,2025
9/21/25,Maharashtra,Nagpur,441204,1,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,440008,6,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,440016,1,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,440018,1,1,0,1,9,2025
9/25/25,Maharashtra,Nagpur,440022,3,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,440035,7,0,0,0,9,2025
9/25/25,Maharashtra,Nagpur,441107,3,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,440003,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,440004,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,440010,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,440026,5,2,0,2,9,2025
9/26/25,Maharashtra,Nagpur,441001,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,441104,1,0,0,0,9,2025
9/26/25,Maharashtra,Nagpur,441106,6,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,440034,8,1,0,1,9,2025
9/24/25,Maharashtra,Nagpur,441002,4,0,0,0,9,2025
9/24/25,Maharashtra,Nagpur,441103,2,1,0,1,9,2025
9/24/25,Maharashtra,Nagpur,441106,9,1,0,1,9,2025
9/24/25,Maharashtra,Nagpur,441107,4,2,0,2,9,2025
9/24/25,Maharashtra,Nagpur,441111,2,0,0,0,9,2025
9/28/25,Maharashtra,Nagpur,440017,1,0,0,0,9,2025
9/29/25,Maharashtra,Nagpur,440002,0,2,0,2,9,2025
9/29/25,Maharashtra,Nagpur,440008,1,0,0,0,9,2025
9/29/25,Maharashtra,Nagpur,441002,1,0,0,0,9,2025
9/29/25,Maharashtra,Nagpur,441108,1,0,0,0,9,2025
9/29/25,Maharashtra,Nagpur,441203,1,0,0,0,9,2025
9/29/25,Maharashtra,Nagpur,441404,1,1,0,1,9,2025
9/27/25,Maharashtra,Nagpur,440017,1,2,0,2,9,2025
9/27/25,Maharashtra,Nagpur,441304,1,0,0,0,9,2025
9/30/25,Maharashtra,Nagpur,440034,1,0,0,0,9,2025
10/26/25,Maharashtra,Nagpur,440001,1,0,0,0,10,2025
10/26/25,Maharashtra,Nagpur,440002,1,2,0,2,10,2025
10/26/25,Maharashtra,Nagpur,440032,1,0,0,0,10,2025
10/26/25,Maharashtra,Nagpur,440035,1,0,0,0,10,2025
10/26/25,Maharashtra,Nagpur,441002,2,0,0,0,10,2025
10/26/25,Maharashtra,Nagpur,441107,1,0,0,0,10,2025
10/26/25,Maharashtra,Nagpur,441202,1,0,0,0,10,2025
10/26/25,Maharashtra,Nagpur,441214,1,0,0,0,10,2025
10/26/25,Maharashtra,Nagpur,441304,1,0,0,0,10,2025
