date     ,state       ,district ,pincode ,bio_age_5_17 ,bio_age_17_ ,total_biometric ,month ,year
9/25/25  ,Maharashtra ,Nagpur   , 441106 ,         105 ,         97 ,            202 ,    9 ,2025
9/25/25  ,Maharashtra ,Nagpur   , 441112 ,           4 ,          3 ,              7 ,    9 ,2025
9/25/25  ,Maharashtra ,Nagpur   , 441123 ,           0 ,          1 ,              1 ,    9 ,2025
9/25/25  ,Maharashtra ,Nagpur   , 441202 ,          64 ,         50 ,            114 ,    9 ,2025
9/25/25  ,Maharashtra ,Nagpur   , 441304 ,          15 ,         19 ,             34 ,    9 ,2025
9/25/25  ,Maharashtra ,Nagpur   , 441305 ,          14 ,         12 ,             26 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 440003 ,           6 ,         11 ,             17 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 440014 ,           9 ,          5 ,             14 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 440018 ,           4 ,          7 ,             11 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 440022 ,           7 ,          3 ,             10 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 440024 ,           9 ,         11 ,             20 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 440036 ,           2 ,          2 ,              4 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441110 ,           0 ,          1 ,              1 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441111 ,           2 ,          6 ,              8 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441113 ,           5 ,          6 ,             11 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441202 ,           0 ,          2 ,              2 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441214 ,           2 ,          8 ,             10 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441303 ,           2 ,          2 ,              4 ,    9 ,2025
9/1/25   ,Maharashtra ,Nagpur   , 441501 ,           4 ,          2 ,              6 ,    9 ,2025
8/30/25  ,Maharashtra ,Nagpur   , 440008 ,          12 ,         27 ,             39 ,    8 ,2025
8/30/25  ,Maharashtra ,Nagpur   , 440015 ,           3 ,          6 ,              9 ,    8 ,2025
8/30/25  ,Maharashtra ,Nagpur   , 440017 ,          22 ,         36 ,             58 ,    8 ,2025
8/30/25  ,Maharashtra ,Nagpur   , 440018 ,          13 ,         19 ,             32 ,    8 ,2025
8/30/25  ,Maharashtra ,Nagpur   , 440024 ,          11 ,         25 ,             36 ,    8 ,2025
8/30/25  ,Maharashtra ,Nagpur   , 440027 ,           5 ,         16 ,             21 ,    8 ,2025
8/30/25  ,Maharashtra ,Nagpur   , 441101 ,           2 ,          3 ,              5 ,    8 ,2025
8/30/25  ,Maharashtra ,Nagpur   , 441106 ,          11 ,         17 ,             28 ,    8 ,2025
8/30/25  ,Maharashtra ,Nagpur   , 441107 ,           1 ,          1 ,              2 ,    8 ,2025
8/30/25  ,Maharashtra ,Nagpur   , 441214 ,           0 ,          6 ,              6 ,    8 ,2025
8/30/25  ,Maharashtra ,Nagpur   , 441302 ,           4 ,         15 ,             19 ,    8 ,2025
8/30/25  ,Maharashtra ,Nagpur   , 441306 ,           2 ,          4 ,              6 ,    8 ,2025
8/30/25  ,Maharashtra ,Nagpur   , 441401 ,           5 ,          6 ,             11 ,    8 ,2025
8/29/25  ,Maharashtra ,Nagpur   , 440004 ,           0 ,          8 ,              8 ,    8 ,2025
8/29/25  ,Maharashtra ,Nagpur   , 440009 ,          13 ,         36 ,             49 ,    8 ,2025
8/29/25  ,Maharashtra ,Nagpur   , 440025 ,           3 ,          6 ,              9 ,    8 ,2025
8/29/25  ,Maharashtra ,Nagpur   , 440032 ,           2 ,          6 ,              8 ,    8 ,2025
8/29/25  ,Maharashtra ,Nagpur   , 441001 ,           0 ,          6 ,              6 ,    8 ,2025
8/29/25  ,Maharashtra ,Nagpur   , 441105 ,           3 ,         15 ,             18 ,    8 ,2025
8/29/25  ,Maharashtra ,Nagpur   , 441107 ,           7 ,         24 ,             31 ,    8 ,2025
8/29/25  ,Maharashtra ,Nagpur   , 441109 ,           2 ,          4 ,              6 ,    8 ,2025
8/29/25  ,Maharashtra ,Nagpur   , 441110 ,          17 ,         34 ,             51 ,    8 ,2025
8/29/25  ,Maharashtra ,Nagpur   , 441113 ,           2 ,          8 ,             10 ,    8 ,2025
8/29/25  ,Maharashtra ,Nagpur   , 441202 ,           7 ,         27 ,             34 ,    8 ,2025
8/29/25  ,Maharashtra ,Nagpur   , 441306 ,           2 ,         10 ,             12 ,    8 ,2025
8/31/25  ,Maharashtra ,Nagpur   , 440006 ,           0 ,          1 ,              1 ,    8 ,2025
8/31/25  ,Maharashtra ,Nagpur   , 440007 ,           0 ,          1 ,              1 ,    8 ,2025
8/31/25  ,Maharashtra ,Nagpur   , 440013 ,          11 ,         13 ,             24 ,    8 ,2025
8/31/25  ,Maharashtra ,Nagpur   , 440017 ,          11 ,          5 ,             16 ,    8 ,2025
8/31/25  ,Maharashtra ,Nagpur   , 440018 ,           6 ,          3 ,              9 ,    8 ,2025
8/31/25  ,Maharashtra ,Nagpur   , 440025 ,           0 ,          2 ,              2 ,    8 ,2025
8/31/25  ,Maharashtra ,Nagpur   , 440026 ,           7 ,          7 ,             14 ,    8 ,2025
8/31/25  ,Maharashtra ,Nagpur   , 441101 ,           1 ,          1 ,              2 ,    8 ,2025
8/31/25  ,Maharashtra ,Nagpur   , 441304 ,           1 ,          1 ,              2 ,    8 ,2025
8/31/25  ,Maharashtra ,Nagpur   , 441306 ,           0 ,          1 ,              1 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 440003 ,           3 ,          5 ,              8 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 440005 ,           0 ,          1 ,              1 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 440008 ,          12 ,         30 ,             42 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 440012 ,           7 ,          7 ,             14 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 440017 ,          20 ,         44 ,             64 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 440018 ,          26 ,         26 ,             52 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 440023 ,          21 ,         41 ,             62 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 440026 ,          21 ,         34 ,             55 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 440027 ,           9 ,         20 ,             29 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 440030 ,           6 ,         11 ,             17 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 441001 ,           2 ,          2 ,              4 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 441103 ,           2 ,          7 ,              9 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 441110 ,           8 ,         20 ,             28 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 441112 ,           1 ,          7 ,              8 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 441203 ,           9 ,          7 ,             16 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 441303 ,           1 ,          1 ,              2 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 441304 ,           1 ,          2 ,              3 ,    8 ,2025
8/26/25  ,Maharashtra ,Nagpur   , 441401 ,          24 ,         45 ,             69 ,    8 ,2025
8/25/25  ,Maharashtra ,Nagpur   , 440001 ,           4 ,         10 ,             14 ,    8 ,2025
8/25/25  ,Maharashtra ,Nagpur   , 440004 ,           1 ,          3 ,              4 ,    8 ,2025
8/25/25  ,Maharashtra ,Nagpur   , 440005 ,           0 ,          3 ,              3 ,    8 ,2025
8/25/25  ,Maharashtra ,Nagpur   , 440025 ,           0 ,          9 ,              9 ,    8 ,2025
8/25/25  ,Maharashtra ,Nagpur   , 440030 ,           4 ,         11 ,             15 ,    8 ,2025
8/25/25  ,Maharashtra ,Nagpur   , 440034 ,          11 ,         28 ,             39 ,    8 ,2025
8/25/25  ,Maharashtra ,Nagpur   , 441106 ,           9 ,         82 ,             91 ,    8 ,2025
8/25/25  ,Maharashtra ,Nagpur   , 441112 ,           0 ,          2 ,              2 ,    8 ,2025
8/25/25  ,Maharashtra ,Nagpur   , 441113 ,           1 ,         12 ,             13 ,    8 ,2025
8/25/25  ,Maharashtra ,Nagpur   , 441201 ,           5 ,         14 ,             19 ,    8 ,2025
8/25/25  ,Maharashtra ,Nagpur   , 441202 ,           8 ,         20 ,             28 ,    8 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 440009 ,           9 ,         20 ,             29 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 440012 ,           1 ,          5 ,              6 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 440017 ,          14 ,         43 ,             57 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 440018 ,           7 ,         30 ,             37 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 440019 ,           4 ,          1 ,              5 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 440025 ,           5 ,          5 ,             10 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 440026 ,          16 ,         33 ,             49 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 440037 ,           0 ,          4 ,              4 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441002 ,          12 ,         40 ,             52 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441101 ,           6 ,         16 ,             22 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441104 ,           4 ,         21 ,             25 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441108 ,          14 ,         24 ,             38 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441204 ,           2 ,         14 ,             16 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441210 ,           7 ,         29 ,             36 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441214 ,           3 ,          1 ,              4 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441401 ,          14 ,         48 ,             62 ,    9 ,2025
9/3/25   ,Maharashtra ,Nagpur   , 441502 ,           4 ,         15 ,             19 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440007 ,           1 ,          1 ,              2 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440009 ,          10 ,         21 ,             31 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440010 ,           2 ,          9 ,             11 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440014 ,           1 ,         23 ,             24 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440015 ,           4 ,         10 ,             14 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440016 ,           8 ,         12 ,             20 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440018 ,          13 ,         25 ,             38 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440019 ,           3 ,          3 ,              6 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440021 ,           0 ,          2 ,              2 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440022 ,           5 ,         15 ,             20 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440024 ,           5 ,         24 ,             29 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440030 ,           5 ,          3 ,              8 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440035 ,          18 ,         29 ,             47 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 440036 ,           5 ,          8 ,             13 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441113 ,           6 ,         11 ,             17 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441122 ,           3 ,         10 ,             13 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441204 ,           6 ,         22 ,             28 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441214 ,           1 ,         12 ,             13 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441404 ,           3 ,          8 ,             11 ,    9 ,2025
9/2/25   ,Maharashtra ,Nagpur   , 441502 ,           6 ,          9 ,             15 ,    9 ,2025
9/10/25  ,Maharashtra ,Nagpur   , 440001 ,           5 ,         15 ,             20 ,    9 ,2025
9/10/25  ,Maharashtra ,Nagpur   , 440018 ,          10 ,         42 ,             52 ,    9 ,2025
9/10/25  ,Maharashtra ,Nagpur   , 440026 ,          45 ,         33 ,             78 ,    9 ,2025
9/10/25  ,Maharashtra ,Nagpur   , 440027 ,          11 ,         34 ,             45 ,    9 ,2025
9/10/25  ,Maharashtra ,Nagpur   , 441001 ,           1 ,          9 ,             10 ,    9 ,2025
9/10/25  ,Maharashtra ,Nagpur   , 441107 ,          15 ,         27 ,             42 ,    9 ,2025
9/10/25  ,Maharashtra ,Nagpur   , 441110 ,          20 ,         31 ,             51 ,    9 ,2025
9/10/25  ,Maharashtra ,Nagpur   , 441112 ,           1 ,          7 ,              8 ,    9 ,2025
9/10/25  ,Maharashtra ,Nagpur   , 441122 ,           2 ,         10 ,             12 ,    9 ,2025
9/10/25  ,Maharashtra ,Nagpur   , 441303 ,           3 ,          6 ,              9 ,    9 ,2025
9/7/25   ,Maharashtra ,Nagpur   , 440013 ,           1 ,          5 ,              6 ,    9 ,2025
9/7/25   ,Maharashtra ,Nagpur   , 440023 ,           3 ,          3 ,              6 ,    9 ,2025
9/7/25   ,Maharashtra ,Nagpur   , 440030 ,           0 ,          3 ,              3 ,    9 ,2025
9/7/25   ,Maharashtra ,Nagpur   , 441110 ,           0 ,          2 ,              2 ,    9 ,2025
9/14/25  ,Maharashtra ,Nagpur   , 440004 ,           2 ,          4 ,              6 ,    9 ,2025
9/14/25  ,Maharashtra ,Nagpur   , 440006 ,           1 ,          1 ,              2 ,    9 ,2025
9/14/25  ,Maharashtra ,Nagpur   , 440008 ,           3 ,          3 ,              6 ,    9 ,2025
9/14/25  ,Maharashtra ,Nagpur   , 440012 ,           0 ,          1 ,              1 ,    9 ,2025
9/14/25  ,Maharashtra ,Nagpur   , 440032 ,           0 ,          1 ,              1 ,    9 ,2025
9/14/25  ,Maharashtra ,Nagpur   , 441002 ,           1 ,          1 ,              2 ,    9 ,2025
9/14/25  ,Maharashtra ,Nagpur   , 441111 ,           5 ,          2 ,              7 ,    9 ,2025
9/14/25  ,Maharashtra ,Nagpur   , 441202 ,           0 ,          2 ,              2 ,    9 ,2025
9/14/25  ,Maharashtra ,Nagpur   , 441302 ,           0 ,          1 ,              1 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 440003 ,          11 ,         12 ,             23 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 440004 ,           6 ,          3 ,              9 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 440007 ,           1 ,          2 ,              3 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 440019 ,           3 ,          3 ,              6 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 440021 ,           1 ,          1 ,              2 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 440022 ,          32 ,         18 ,             50 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 440023 ,          30 ,         34 ,             64 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 440027 ,          36 ,         37 ,             73 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 440035 ,          41 ,         20 ,             61 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 440036 ,          11 ,          5 ,             16 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 440037 ,           0 ,          2 ,              2 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 441101 ,           9 ,          7 ,             16 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 441106 ,         115 ,         77 ,            192 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 441107 ,          26 ,         22 ,             48 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 441108 ,          29 ,         48 ,             77 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 441112 ,           2 ,          5 ,              7 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 441122 ,          12 ,          8 ,             20 ,    9 ,2025
9/15/25  ,Maharashtra ,Nagpur   , 441210 ,          35 ,         28 ,             63 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440003 ,           4 ,          8 ,             12 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440010 ,          26 ,         19 ,             45 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440014 ,          25 ,         25 ,             50 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440019 ,           1 ,          2 ,              3 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440023 ,          41 ,         51 ,             92 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440024 ,          48 ,         32 ,             80 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 440025 ,           6 ,          9 ,             15 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 441105 ,          12 ,         13 ,             25 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 441110 ,          17 ,         25 ,             42 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 441113 ,          19 ,         11 ,             30 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 441201 ,          54 ,         22 ,             76 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 441203 ,          35 ,         34 ,             69 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 441210 ,          24 ,         42 ,             66 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 441302 ,          42 ,         60 ,            102 ,    9 ,2025
9/24/25  ,Maharashtra ,Nagpur   , 441502 ,          11 ,          7 ,             18 ,    9 ,2025
9/5/25   ,Maharashtra ,Nagpur   , 440001 ,           1 ,          1 ,              2 ,    9 ,2025
9/5/25   ,Maharashtra ,Nagpur   , 440002 ,           0 ,          3 ,              3 ,    9 ,2025
9/5/25   ,Maharashtra ,Nagpur   , 440003 ,           0 ,          1 ,              1 ,    9 ,2025
9/5/25   ,Maharashtra ,Nagpur   , 440017 ,           1 ,          3 ,              4 ,    9 ,2025
9/5/25   ,Maharashtra ,Nagpur   , 441002 ,           4 ,         10 ,             14 ,    9 ,2025
9/5/25   ,Maharashtra ,Nagpur   , 441104 ,           1 ,          1 ,              2 ,    9 ,2025
9/5/25   ,Maharashtra ,Nagpur   , 441105 ,           0 ,          1 ,              1 ,    9 ,2025
9/5/25   ,Maharashtra ,Nagpur   , 441210 ,           0 ,          1 ,              1 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 440013 ,           9 ,         25 ,             34 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 440019 ,           0 ,          6 ,              6 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 440030 ,           6 ,          7 ,             13 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 440032 ,           1 ,          6 ,              7 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 440034 ,          14 ,         34 ,             48 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 441101 ,           6 ,          7 ,             13 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 441203 ,           4 ,         21 ,             25 ,    9 ,2025
9/4/25   ,Maharashtra ,Nagpur   , 441302 ,           5 ,         12 ,             17 ,    9 ,2025
